ep,avg_step,min_step,max_step,avg_rew,min_rew,max_rew,epsilon,action,rolling_averages_eps,rolling_averages
7500,11.04,1,21,1.01439183333,0.098175,2.0,0.752508416947,2.98,198,0.735495
7650,11.693333333333333,1,21,0.94333,0.144675,2.0,0.747508250275,3.54,199,0.7473405
7800,10.18,1,21,1.00115716667,0.098175,2.0,0.742508083603,3.36,200,0.743721666667
7950,11.273333333333333,1,21,0.959889,0.098175,1.9375,0.73750791693,3.54,201,0.743305
8100,11.206666666666667,1,21,0.924311166667,0.098175,1.9375,0.732507750258,3.72666666667,202,0.741638333333
8250,11.08,1,21,0.942192166667,0.098175,1.9375,0.727507583586,3.81333333333,203,0.752233833333
8400,11.333333333333334,1,21,0.978007333333,0.098175,2.0,0.722507416914,3.56,204,0.751817166667
8550,10.4,1,21,1.03223833333,0.114675,2.0,0.717507250242,3.40666666667,205,0.755219333333
8700,10.286666666666667,1,21,1.03650033333,0.098175,1.875,0.712507083569,3.30666666667,206,0.7584215
8850,10.486666666666666,1,21,0.974976,0.098175,1.9375,0.707506916897,3.93333333333,207,0.758004833333
9000,10.886666666666667,1,21,1.01771083333,0.114675,2.0,0.702506750225,3.17333333333,208,0.753969333333
9150,10.966666666666667,1,21,0.938827333333,0.144675,1.9375,0.697506583553,3.24666666667,209,0.754076
9300,10.14,1,21,1.023818,0.098175,1.9375,0.69250641688,3.13333333333,210,0.753242666667
9450,9.793333333333333,1,21,1.08868333333,0.160675,2.0,0.687506250208,3.17333333333,211,0.7568615
9600,9.553333333333333,1,21,1.076239,0.098175,2.0,0.682506083536,3.23333333333,212,0.762040333333
9750,10.073333333333334,1,21,0.9975945,0.114675,2.0,0.677505916864,3.22666666667,213,0.762040333333
9900,11.106666666666667,1,21,0.958644,0.144675,2.0,0.672505750191,3.53333333333,214,0.772635833333
10050,9.32,1,21,1.0846825,0.098175,1.9375,0.667505583519,3.06,215,0.779719166667
10200,10.74,1,21,0.9832815,0.098175,2.0,0.662505416847,3.5,216,0.774957
10350,9.366666666666667,1,21,1.078121,0.114675,2.0,0.657505250175,2.98,217,0.774540333333
10500,9.34,1,21,1.08010583333,0.160675,1.9375,0.652505083503,3.31333333333,218,0.774230333333
10650,8.133333333333333,1,21,1.18776516667,0.144675,1.9375,0.64750491683,3.09333333333,219,0.767147
10800,9.966666666666667,1,21,1.062767,0.098175,2.0,0.642504750158,3.03333333333,220,0.7713825
10950,8.266666666666667,1,21,1.155764,0.098175,2.0,0.637504583486,2.67333333333,221,0.766930333333
11100,9.773333333333333,1,21,1.06767133333,0.114675,1.9375,0.632504416814,3.78666666667,222,0.766313666667
11250,8.906666666666666,1,21,1.18134316667,0.160675,2.0,0.627504250141,3.4,223,0.766530333333
11400,9.18,1,21,1.11478316667,0.144675,1.9375,0.622504083469,2.8,224,0.766530333333
11550,9.173333333333334,1,21,1.09708233333,0.098175,2.0,0.617503916797,3.0,225,0.7629115
11700,9.073333333333334,1,21,1.109499,0.098175,2.0,0.612503750125,3.04,226,0.751482666667
11850,8.48,1,21,1.1653095,0.160675,2.0,0.607503583453,3.06666666667,227,0.751066
12000,8.52,1,21,1.083423,0.160675,1.9375,0.60250341678,3.06,228,0.7470305
12150,8.34,1,21,1.14228616667,0.144675,2.0,0.597503250108,2.82666666667,229,0.747447166667
12300,9.006666666666666,1,21,1.09060133333,0.098175,1.9375,0.592503083436,3.42,230,0.751899333333
12450,7.733333333333333,1,21,1.19696633333,0.098175,1.9375,0.587502916764,2.78,231,0.7554115
12600,8.2,1,21,1.16866733333,0.144675,2.0,0.582502750091,2.84666666667,232,0.759340333333
12750,8.14,1,21,1.21384633333,0.160675,2.0,0.577502583419,3.03333333333,233,0.754994833333
12900,8.213333333333333,1,21,1.18591183333,0.098175,2.0,0.572502416747,3.14666666667,234,0.766113666667
13050,8.06,1,21,1.18245716667,0.144675,2.0,0.567502250075,2.82,235,0.759863666667
13200,8.466666666666667,1,21,1.17515066667,0.144675,2.0,0.562502083403,2.49333333333,236,0.771599166667
13350,7.913333333333333,1,21,1.15092166667,0.144675,2.0,0.55750191673,2.84666666667,237,0.767670333333
13500,7.5,1,21,1.203407,0.160675,1.9375,0.552501750058,2.61333333333,238,0.767670333333
13650,7.613333333333333,1,21,1.21257166667,0.098175,2.0,0.547501583386,2.89333333333,239,0.763634833333
13800,7.246666666666667,1,21,1.24534583333,0.160675,2.0,0.542501416714,2.74666666667,240,0.770718166667
13950,7.033333333333333,1,21,1.17944033333,0.160675,1.9375,0.537501250041,2.94666666667,241,0.781730333333
14100,7.793333333333333,1,21,1.1566695,0.144675,2.0,0.532501083369,3.17333333333,242,0.774230333333
14250,6.38,1,21,1.293809,0.285675,1.9375,0.527500916697,2.66,243,0.784825833333
14400,7.12,1,21,1.2293715,0.114675,2.0,0.522500750025,2.60666666667,244,0.774123666667
14550,6.626666666666667,1,21,1.25955366667,0.177175,2.0,0.517500583352,2.88,245,0.7855525
14700,6.8533333333333335,1,21,1.28457683333,0.177175,2.0,0.51250041668,2.62666666667,246,0.7855525
14850,6.86,1,21,1.2056215,0.144675,2.0,0.507500250008,2.68666666667,247,0.7855525
15000,7.32,1,21,1.20858916667,0.207175,2.0,0.502500083336,2.61333333333,248,0.7843025
15150,7.28,1,21,1.2308395,0.114675,1.9375,0.497499916664,2.86666666667,249,0.783469166667
15300,6.866666666666666,1,21,1.27365466667,0.207175,2.0,0.492499749991,2.36,250,0.783469166667
15450,6.793333333333333,1,21,1.2498835,0.177175,2.0,0.487499583319,2.82,251,0.783469166667
15600,5.766666666666667,1,21,1.34071683333,0.223175,2.0,0.482499416647,2.88666666667,252,0.772873666667
15750,6.76,1,21,1.26088716667,0.223175,2.0,0.477499249975,2.83333333333,253,0.779540333333
15900,6.3533333333333335,1,21,1.24613016667,0.098175,2.0,0.472499083302,2.66,254,0.779957
16050,6.473333333333334,1,21,1.24296916667,0.223175,2.0,0.46749891663,3.12666666667,255,0.783775833333
16200,5.793333333333333,1,21,1.35961916667,0.207175,2.0,0.462498749958,3.00666666667,256,0.779013666667
16350,5.82,1,21,1.381419,0.223175,2.0,0.457498583286,2.88,257,0.767584833333
16500,5.8933333333333335,1,21,1.32052466667,0.207175,2.0,0.452498416614,2.46666666667,258,0.7592515
16650,6.26,1,21,1.26483583333,0.160675,2.0,0.447498249941,2.85333333333,259,0.767584833333
16800,6.093333333333334,1,21,1.302098,0.144675,2.0,0.442498083269,3.1,260,0.767168166667
16950,5.98,1,21,1.29394016667,0.223175,2.0,0.437497916597,2.88666666667,261,0.771203666667
17100,5.573333333333333,1,21,1.38361233333,0.239675,2.0,0.432497749925,2.82,262,0.777870333333
17250,6.0,1,21,1.30894016667,0.160675,2.0,0.427497583252,2.33333333333,263,0.765918166667
17400,6.166666666666667,1,21,1.2934645,0.332175,1.9375,0.42249741658,2.95333333333,264,0.754799333333
17550,5.62,1,21,1.32155016667,0.160675,1.9375,0.417497249908,2.96666666667,265,0.754906
17700,5.413333333333333,1,21,1.36107116667,0.160675,2.0,0.412497083236,2.91333333333,266,0.747822666667
17850,5.48,1,21,1.30429783333,0.269675,1.9375,0.407496916564,2.88,267,0.7517515
18000,5.3133333333333335,1,20,1.35916666667,0.75,2.0,0.402496749891,2.53333333333,268,0.752168166667
18150,4.913333333333333,1,21,1.3634645,0.269675,1.9375,0.397496583219,2.49333333333,269,0.7455015
18300,5.42,1,21,1.3848835,0.160675,2.0,0.392496416547,2.43333333333,270,0.756930333333
18450,5.306666666666667,1,21,1.38554783333,0.269675,2.0,0.387496249875,2.97333333333,271,0.7679425
18600,5.046666666666667,1,21,1.41449133333,0.114675,2.0,0.382496083202,2.79333333333,272,0.775025833333
18750,5.133333333333334,1,21,1.346929,0.269675,2.0,0.37749591653,2.54,273,0.775859166667
18900,5.1,1,21,1.37916016667,0.239675,1.9375,0.372495749858,2.22,274,0.7816925
19050,4.74,1,19,1.4225,0.75,2.0,0.367495583186,2.59333333333,275,0.785511333333
19200,5.706666666666667,1,21,1.31196683333,0.177175,2.0,0.362495416513,2.61333333333,276,0.7902735
19350,5.28,1,21,1.35749016667,0.223175,1.9375,0.357495249841,2.50666666667,277,0.785511333333
19500,5.053333333333334,1,21,1.45013116667,0.394675,2.0,0.352495083169,2.92666666667,278,0.795796833333
19650,5.093333333333334,1,21,1.38429783333,0.269675,2.0,0.347494916497,2.42,279,0.785511333333
19800,4.26,1,17,1.51,0.75,2.0,0.342494749825,2.66666666667,280,0.784571333333
19950,5.56,1,21,1.33732116667,0.285675,2.0,0.337494583152,2.75333333333,281,0.790821333333
20100,4.633333333333334,1,18,1.465,0.75,2.0,0.33249441648,2.74666666667,282,0.789571333333
20250,4.193333333333333,1,16,1.52083333333,0.75,2.0,0.327494249808,2.94666666667,283,0.7793925
20400,5.1,1,20,1.35041666667,0.75,2.0,0.322494083136,2.30666666667,284,0.774630333333
20550,4.726666666666667,1,15,1.45916666667,0.75,2.0,0.317493916463,2.63333333333,285,0.773797
20700,4.5,1,15,1.41458333333,0.75,2.0,0.312493749791,2.92666666667,286,0.781713666667
20850,4.34,1,20,1.45791666667,0.75,2.0,0.307493583119,2.82,287,0.781713666667
21000,4.673333333333333,1,21,1.41263116667,0.207175,2.0,0.302493416447,2.28666666667,288,0.779034833333
21150,4.3933333333333335,1,15,1.45541666667,0.75,2.0,0.297493249775,2.57333333333,289,0.7797615
21300,4.513333333333334,1,20,1.45625,0.75,2.0,0.292493083102,2.82666666667,290,0.783163666667
21450,4.486666666666666,1,21,1.4532645,0.239675,2.0,0.28749291643,2.42666666667,291,0.789830333333
21600,4.22,1,20,1.47458333333,0.75,2.0,0.282492749758,2.60666666667,292,0.799699166667
21750,4.326666666666667,1,19,1.47458333333,0.75,2.0,0.277492583086,2.32,293,0.806365833333
21900,4.253333333333333,1,13,1.44916666667,0.75,2.0,0.272492416413,2.6,294,0.7992825
22050,4.1866666666666665,1,16,1.48916666667,0.75,2.0,0.267492249741,2.46,295,0.802901333333
22200,4.1466666666666665,1,21,1.46732116667,0.160675,2.0,0.262492083069,2.22,296,0.7992825
22350,3.8933333333333335,1,19,1.53708333333,0.75,2.0,0.257491916397,2.44,297,0.7989725
22500,4.006666666666667,1,18,1.47916666667,0.75,2.0,0.252491749725,3.15333333333,298,0.802901333333
22650,4.506666666666667,1,18,1.39833333333,0.75,2.0,0.247491583052,2.64666666667,299,0.803211333333
22800,4.32,1,17,1.45958333333,0.75,2.0,0.24249141638,2.62666666667,300,0.8078635
22950,3.9466666666666668,1,18,1.48708333333,0.75,2.0,0.237491249708,2.81333333333,301,0.8078635
23100,4.126666666666667,1,15,1.49125,0.75,2.0,0.232491083036,2.71333333333,302,0.811899
23250,3.953333333333333,1,12,1.52166666667,0.75,2.0,0.227490916363,2.72666666667,303,0.811172333333
23400,4.406666666666666,1,21,1.43666666667,0.75,2.0,0.222490749691,2.48,304,0.8146845
23550,4.3,1,17,1.50583333333,0.75,2.0,0.217490583019,2.77333333333,305,0.814267833333
23700,4.206666666666667,1,13,1.41875,0.75,2.0,0.212490416347,2.24666666667,306,0.8146845
23850,3.8133333333333335,1,12,1.54791666667,0.75,2.0,0.207490249675,3.20666666667,307,0.813957833333
24000,3.526666666666667,1,19,1.58666666667,0.75,2.0,0.202490083002,2.6,308,0.8056245
24150,3.473333333333333,1,16,1.56708333333,0.75,2.0,0.19748991633,3.00666666667,309,0.7981245
24300,3.9,1,17,1.53291666667,0.75,2.0,0.192489749658,2.69333333333,310,0.786279
24450,3.82,1,16,1.495,0.75,2.0,0.187489582986,2.44,311,0.779195666667
24600,3.3533333333333335,1,11,1.57958333333,0.75,2.0,0.182489416313,2.56666666667,312,0.778885666667
24750,3.6866666666666665,1,13,1.56583333333,0.75,2.0,0.177489249641,2.62666666667,313,0.767766833333
24900,3.8266666666666667,1,13,1.54666666667,0.75,2.0,0.172489082969,2.45333333333,314,0.767766833333
25050,4.166666666666667,1,21,1.5009645,0.332175,2.0,0.167488916297,2.44,315,0.778669
25200,3.5733333333333333,1,14,1.56916666667,0.75,2.0,0.162488749625,3.02666666667,316,0.7744335
25350,3.5733333333333333,1,12,1.60041666667,0.75,2.0,0.157488582952,2.71333333333,317,0.767766833333
25500,3.5,1,13,1.57166666667,0.75,2.0,0.15248841628,2.86666666667,318,0.778669
25650,3.3466666666666667,1,14,1.58833333333,0.75,2.0,0.147488249608,2.32,319,0.7743235
25800,3.4466666666666668,1,10,1.57333333333,0.75,2.0,0.142488082936,2.24,320,0.775156833333
25950,3.493333333333333,1,14,1.5775,0.75,2.0,0.137487916263,2.52,321,0.778775666667
26100,3.3133333333333335,1,9,1.6225,0.75,2.0,0.132487749591,2.53333333333,322,0.777942333333
26250,3.6666666666666665,1,13,1.57,0.8125,2.0,0.127487582919,2.82666666667,323,0.782287833333
26400,3.24,1,14,1.63625,0.75,2.0,0.122487416247,2.8,324,0.792356666667
26550,3.38,1,15,1.58958333333,0.75,2.0,0.117487249575,2.88,325,0.7962855
26700,3.1866666666666665,1,9,1.62541666667,0.75,2.0,0.112487082902,2.09333333333,326,0.802952166667
26850,3.4066666666666667,1,12,1.61,0.75,2.0,0.10748691623,2.71333333333,327,0.7975355
27000,3.2533333333333334,1,9,1.66375,0.75,2.0,0.102486749558,2.65333333333,328,0.802297666667
27150,3.04,1,10,1.66166666667,0.75,2.0,0.1,2.62666666667,329,0.801571
27300,2.98,1,9,1.65166666667,0.75,2.0,0.1,2.82,330,0.801987666667
27450,3.3133333333333335,1,10,1.57166666667,0.75,2.0,0.1,3.0,331,0.808654333333
27600,3.2333333333333334,1,11,1.65333333333,0.75,2.0,0.1,2.59333333333,332,0.808344333333
27750,3.3533333333333335,1,16,1.63666666667,0.75,2.0,0.1,2.58666666667,333,0.798058833333
27900,3.2466666666666666,1,11,1.6,0.75,2.0,0.1,2.70666666667,334,0.7981655
28050,3.3533333333333335,1,12,1.59541666667,0.75,2.0,0.1,2.66,335,0.8044155
28200,3.473333333333333,1,9,1.59625,0.8125,2.0,0.1,2.54,336,0.809067666667
28350,3.48,1,14,1.595,0.75,2.0,0.1,2.52666666667,337,0.815734333333
28500,3.2666666666666666,1,13,1.66583333333,0.75,2.0,0.1,2.48666666667,338,0.809901
28650,3.2066666666666666,1,11,1.62916666667,0.75,2.0,0.1,3.0,339,0.813413166667
28800,3.16,1,13,1.66541666667,0.75,2.0,0.1,2.63333333333,340,0.816615333333
28950,3.14,1,11,1.58833333333,0.75,2.0,0.1,2.46666666667,341,0.808698666667
29100,3.32,1,11,1.6075,0.75,2.0,0.1,2.31333333333,342,0.809642
29250,3.2133333333333334,1,12,1.60083333333,0.75,2.0,0.1,2.58666666667,343,0.808808666667
29400,3.1466666666666665,1,8,1.58833333333,0.75,2.0,0.1,2.9,344,0.805189833333
29550,3.4133333333333336,1,11,1.61125,0.75,2.0,0.1,2.49333333333,345,0.805189833333
29700,3.6933333333333334,1,16,1.54375,0.75,2.0,0.1,2.61333333333,346,0.810785333333
29850,3.22,1,13,1.665,0.75,2.0,0.1,2.85333333333,347,0.817868666667
30000,2.8533333333333335,1,10,1.69125,0.75,2.0,0.1,2.97333333333,348,0.8279375
30150,3.493333333333333,1,11,1.60125,0.75,2.0,0.1,2.67333333333,349,0.817035333333
30300,3.1466666666666665,1,10,1.65208333333,0.75,2.0,0.1,2.71333333333,350,0.828154166667
30450,3.2466666666666666,1,14,1.63208333333,0.75,2.0,0.1,2.66666666667,351,0.8352375
30600,3.28,1,11,1.60458333333,0.75,2.0,0.1,2.44666666667,352,0.832035333333
30750,3.1933333333333334,1,11,1.62375,0.75,2.0,0.1,2.68,353,0.8218565
30900,3.12,1,8,1.6875,0.75,2.0,0.1,2.7,354,0.8293565
31050,3.3533333333333335,1,9,1.59875,0.75,2.0,0.1,2.42,355,0.8293565
31200,3.4066666666666667,1,10,1.60208333333,0.75,2.0,0.1,2.12666666667,356,0.8293565
31350,3.12,1,11,1.65958333333,0.75,2.0,0.1,2.68,357,0.828629833333
31500,3.066666666666667,1,11,1.65625,0.75,2.0,0.1,2.57333333333,358,0.838915333333
31650,3.0733333333333333,1,9,1.66291666667,0.8125,2.0,0.1,2.61333333333,359,0.8424275
31800,2.973333333333333,1,8,1.67333333333,0.75,2.0,0.1,2.72666666667,360,0.831832
31950,3.04,1,9,1.64791666667,0.75,2.0,0.1,2.74666666667,361,0.827179833333
32100,2.9,1,11,1.70875,0.75,2.0,0.1,2.8,362,0.8338465
32250,3.493333333333333,1,12,1.55708333333,0.75,2.0,0.1,2.58,363,0.834369833333
32400,2.8866666666666667,1,9,1.68166666667,0.8125,1.9375,0.1,2.74,364,0.827703166667
32550,3.2666666666666666,1,8,1.6175,0.8125,2.0,0.1,2.38666666667,365,0.817107666667
32700,3.02,1,9,1.64958333333,0.75,2.0,0.1,2.78,366,0.827703166667
32850,3.3266666666666667,1,10,1.60166666667,0.8125,2.0,0.1,2.7,367,0.832048666667
33000,2.98,1,11,1.6625,0.75,2.0,0.1,2.7,368,0.8434775
33150,2.8866666666666667,1,10,1.67041666667,0.75,2.0,0.1,3.12666666667,369,0.844310833333
33300,3.1133333333333333,1,10,1.66666666667,0.75,2.0,0.1,2.40666666667,370,0.840492
33450,3.1066666666666665,1,7,1.6,0.75,2.0,0.1,2.29333333333,371,0.840182
33600,3.16,1,9,1.62041666667,0.75,2.0,0.1,2.64666666667,372,0.844834166667
33750,3.453333333333333,1,11,1.61708333333,0.8125,2.0,0.1,2.82,373,0.848653
33900,3.2666666666666666,1,10,1.63458333333,0.75,2.0,0.1,2.27333333333,374,0.8446175
34050,3.3666666666666667,1,11,1.60916666667,0.75,2.0,0.1,2.35333333333,375,0.843890833333
34200,3.033333333333333,1,7,1.68125,0.75,2.0,0.1,3.01333333333,376,0.8446175
34350,3.04,1,9,1.68875,0.75,2.0,0.1,2.61333333333,377,0.844200833333
34500,3.033333333333333,1,8,1.69375,0.75,2.0,0.1,2.33333333333,378,0.848653
34650,3.3666666666666667,1,10,1.60166666667,0.75,2.0,0.1,2.3,379,0.843784166667
34800,3.52,1,10,1.56625,0.75,1.9375,0.1,2.55333333333,380,0.839965333333
34950,2.933333333333333,1,8,1.66833333333,0.75,2.0,0.1,2.82666666667,381,0.8363465
35100,3.36,1,10,1.56625,0.75,2.0,0.1,2.61333333333,382,0.831894333333
35250,3.24,1,13,1.64916666667,0.75,2.0,0.1,2.83333333333,383,0.836239833333
35400,3.24,1,10,1.61,0.75,1.9375,0.1,2.6,384,0.825537666667
35550,3.046666666666667,1,10,1.66208333333,0.75,2.0,0.1,2.79333333333,385,0.8210855
35700,3.14,1,12,1.66333333333,0.75,2.0,0.1,2.54666666667,386,0.81049
35850,2.98,1,11,1.7225,0.8125,2.0,0.1,2.93333333333,387,0.821918833333
36000,3.28,1,8,1.59375,0.75,2.0,0.1,2.76,388,0.821502166667
36150,3.7,1,21,1.55554783333,0.332175,1.9375,0.1,2.45333333333,389,0.825121
36300,3.0866666666666664,1,9,1.67166666667,0.75,2.0,0.1,2.65333333333,390,0.825537666667
36450,3.1066666666666665,1,13,1.6425,0.75,2.0,0.1,2.94666666667,391,0.819287666667
36600,2.986666666666667,1,11,1.675,0.75,2.0,0.1,2.52666666667,392,0.825954333333
36750,3.0733333333333333,1,11,1.65208333333,0.75,2.0,0.1,2.86666666667,393,0.819287666667
36900,3.0866666666666664,1,10,1.63375,0.75,2.0,0.1,2.71333333333,394,0.822489833333
37050,3.44,1,10,1.53083333333,0.75,2.0,0.1,2.7,395,0.811061
37200,2.986666666666667,1,8,1.64958333333,0.8125,2.0,0.1,2.60666666667,396,0.8163465
37350,3.02,1,9,1.64208333333,0.75,2.0,0.1,2.83333333333,397,0.816763166667
37500,3.1333333333333333,1,10,1.68875,0.75,2.0,0.1,2.82666666667,398,0.8175965
37650,3.3266666666666667,1,12,1.63458333333,0.8125,2.0,0.1,2.72,399,0.807311
37800,3.033333333333333,1,10,1.64875,0.75,2.0,0.1,2.64666666667,400,0.803382166667
37950,2.7733333333333334,1,11,1.72625,0.75,2.0,0.1,2.43333333333,401,0.810048833333
38100,3.2733333333333334,1,10,1.57958333333,0.75,2.0,0.1,2.44666666667,402,0.821061
38250,3.04,1,11,1.67375,0.75,2.0,0.1,2.45333333333,403,0.814394333333
38400,3.046666666666667,1,12,1.64875,0.75,2.0,0.1,2.97333333333,404,0.818429833333
38550,3.28,1,10,1.62833333333,0.75,2.0,0.1,2.71333333333,405,0.8250965
38700,3.046666666666667,1,11,1.675,0.75,2.0,0.1,2.56666666667,406,0.8250965
38850,3.3,1,10,1.645,0.8125,2.0,0.1,2.24,407,0.829442
39000,3.02,1,12,1.66125,0.75,2.0,0.1,2.41333333333,408,0.825623166667
39150,3.2,1,14,1.64083333333,0.75,2.0,0.1,2.41333333333,409,0.8177065
39300,3.2466666666666666,1,8,1.615,0.75,2.0,0.1,2.65333333333,410,0.818123166667
39450,3.2933333333333334,1,12,1.61083333333,0.75,2.0,0.1,2.16666666667,411,0.818539833333
39600,2.92,1,10,1.64458333333,0.75,1.9375,0.1,2.48,412,0.807527666667
39750,3.22,1,8,1.62083333333,0.75,2.0,0.1,2.87333333333,413,0.808361
39900,3.006666666666667,1,9,1.67083333333,0.8125,2.0,0.1,2.45333333333,414,0.8198965
40050,3.1,1,11,1.62291666667,0.75,2.0,0.1,2.38,415,0.823825333333
40200,3.2133333333333334,1,10,1.64,0.75,2.0,0.1,2.85333333333,416,0.8198965
40350,3.1,1,10,1.6375,0.75,2.0,0.1,2.68,417,0.815967666667
40500,3.54,1,12,1.59708333333,0.75,2.0,0.1,2.56666666667,418,0.8195865
40650,3.28,1,10,1.63,0.75,2.0,0.1,2.48666666667,419,0.826253166667
40800,3.066666666666667,1,7,1.66,0.8125,2.0,0.1,2.52,420,0.815551
40950,3.4133333333333336,1,15,1.61666666667,0.8125,2.0,0.1,2.76,421,0.809717666667
41100,3.2,1,9,1.64708333333,0.75,2.0,0.1,2.76,422,0.7988155
41250,3.4466666666666668,1,9,1.60916666667,0.75,2.0,0.1,2.54666666667,423,0.797982166667
41400,2.8666666666666667,1,8,1.66125,0.75,2.0,0.1,2.48666666667,424,0.7913155
41550,3.3333333333333335,1,13,1.63125,0.75,2.0,0.1,2.58666666667,425,0.78697
41700,3.3133333333333335,1,10,1.595,0.75,2.0,0.1,2.34,426,0.7826245
41850,3.0,1,8,1.67,0.75,2.0,0.1,2.52,427,0.786553333333
42000,3.4266666666666667,1,12,1.59708333333,0.75,2.0,0.1,2.51333333333,428,0.775851166667
42150,3.06,1,11,1.6575,0.75,2.0,0.1,2.72666666667,429,0.786553333333
