ep,avg_step,min_step,max_step,avg_rew,min_rew,max_rew,epsilon,action,rolling_averages_eps,rolling_averages
3000,12.146666666666667,1,21,0.861666666667,0.0,1.75,0.902513417114,6.77333333333,168,0.746666666667
3150,13.613333333333333,1,21,0.763333333333,0.0,2.0,0.897513250442,6.34666666667,169,0.743333333333
3300,12.02,1,21,0.875,0.0,2.0,0.892513083769,6.75333333333,170,0.743333333333
3450,13.386666666666667,1,21,0.773333333333,0.0,2.0,0.887512917097,7.03333333333,171,0.741666666667
3600,12.373333333333333,1,21,0.881666666667,0.0,2.0,0.882512750425,7.19333333333,172,0.743333333333
3750,12.973333333333333,1,21,0.796666666667,0.0,2.0,0.877512583753,6.44666666667,173,0.743333333333
3900,11.613333333333333,1,21,0.93,0.0,2.0,0.87251241708,7.64666666667,174,0.751666666667
4050,11.753333333333334,1,21,0.906666666667,0.0,2.0,0.867512250408,7.13333333333,175,0.745
4200,10.686666666666667,1,21,0.948333333333,0.0,2.0,0.862512083736,6.49333333333,176,0.748333333333
4350,11.933333333333334,1,21,0.866666666667,0.0,2.0,0.857511917064,7.03333333333,177,0.748333333333
4500,12.54,1,21,0.806666666667,0.0,2.0,0.852511750392,6.36,178,0.748333333333
4650,11.666666666666666,1,21,0.906666666667,0.0,2.0,0.847511583719,7.18666666667,179,0.751666666667
4800,12.58,1,21,0.855,0.0,2.0,0.842511417047,7.02,180,0.751666666667
4950,12.746666666666666,1,21,0.835,0.0,2.0,0.837511250375,7.52666666667,181,0.74
5100,10.413333333333334,1,21,0.955,0.0,2.0,0.832511083703,6.96,182,0.75
5250,12.273333333333333,1,21,0.828333333333,0.0,2.0,0.82751091703,7.08666666667,183,0.75
5400,11.553333333333333,1,21,0.896666666667,0.0,2.0,0.822510750358,6.35333333333,184,0.738333333333
5550,10.78,1,21,0.946666666667,0.0,2.0,0.817510583686,7.20666666667,185,0.735
5700,12.3,1,21,0.891666666667,0.0,2.0,0.812510417014,7.24666666667,186,0.738333333333
5850,11.48,1,21,0.891666666667,0.0,2.0,0.807510250342,7.34,187,0.74
6000,10.146666666666667,1,21,1.01,0.0,2.0,0.802510083669,7.0,188,0.746666666667
6150,11.726666666666667,1,21,0.903333333333,0.0,2.0,0.797509916997,6.76,189,0.745
6300,12.386666666666667,1,21,0.85,0.0,1.75,0.792509750325,7.06666666667,190,0.745
6450,11.913333333333334,1,21,0.878333333333,0.0,2.0,0.787509583653,6.98666666667,191,0.738333333333
6600,10.466666666666667,1,21,0.971666666667,0.0,2.0,0.78250941698,6.64,192,0.738333333333
6750,11.46,1,21,0.905,0.0,2.0,0.777509250308,7.16,193,0.736666666667
6900,10.973333333333333,1,21,0.903333333333,0.0,2.0,0.772509083636,7.22,194,0.725
7050,10.993333333333334,1,21,0.908333333333,0.0,2.0,0.767508916964,6.94666666667,195,0.725
7200,10.86,1,21,0.953333333333,0.0,2.0,0.762508750292,6.4,196,0.73
7350,10.56,1,21,0.961666666667,0.0,2.0,0.757508583619,7.48,197,0.735
7500,10.966666666666667,1,21,0.946666666667,0.0,2.0,0.752508416947,6.96666666667,198,0.723333333333
7650,11.326666666666666,1,21,0.89,0.0,2.0,0.747508250275,6.82,199,0.721666666667
7800,11.3,1,21,0.931666666667,0.0,2.0,0.742508083603,7.11333333333,200,0.721666666667
7950,10.353333333333333,1,21,0.983333333333,0.0,2.0,0.73750791693,6.68666666667,201,0.728333333333
8100,9.933333333333334,1,21,0.975,0.0,2.0,0.732507750258,7.18666666667,202,0.731666666667
8250,11.833333333333334,1,21,0.888333333333,0.0,1.75,0.727507583586,6.90666666667,203,0.725
8400,10.453333333333333,1,21,0.966666666667,0.0,2.0,0.722507416914,7.33333333333,204,0.713333333333
8550,9.933333333333334,1,21,1.0,0.0,2.0,0.717507250242,6.75333333333,205,0.713333333333
8700,10.08,1,21,1.01666666667,0.25,2.0,0.712507083569,6.86666666667,206,0.706666666667
8850,10.266666666666667,1,21,0.961666666667,0.0,2.0,0.707506916897,6.76666666667,207,0.705
9000,11.413333333333334,1,21,0.901666666667,0.0,2.0,0.702506750225,6.90666666667,208,0.708333333333
9150,10.493333333333334,1,21,0.95,0.0,2.0,0.697506583553,7.51333333333,209,0.7
9300,10.386666666666667,1,21,0.93,0.0,2.0,0.69250641688,6.83333333333,210,0.7
9450,9.5,1,21,1.00166666667,0.0,2.0,0.687506250208,6.41333333333,211,0.701666666667
9600,10.0,1,21,0.996666666667,0.0,2.0,0.682506083536,6.98666666667,212,0.693333333333
9750,10.22,1,21,0.975,0.0,2.0,0.677505916864,7.00666666667,213,0.698333333333
9900,10.22,1,21,0.97,0.0,2.0,0.672505750191,6.56666666667,214,0.7
10050,10.066666666666666,1,21,0.981666666667,0.0,1.75,0.667505583519,6.84,215,0.701666666667
10200,10.206666666666667,1,21,0.976666666667,0.0,1.75,0.662505416847,7.25333333333,216,0.705
10350,9.233333333333333,1,21,1.01833333333,0.0,2.0,0.657505250175,6.92,217,0.708333333333
10500,8.84,1,21,1.09166666667,0.0,2.0,0.652505083503,6.66666666667,218,0.715
10650,8.533333333333333,1,21,1.09666666667,0.0,1.75,0.64750491683,7.02,219,0.713333333333
10800,10.28,1,21,0.978333333333,0.0,1.75,0.642504750158,7.32,220,0.713333333333
10950,9.846666666666666,1,21,0.946666666667,0.25,2.0,0.637504583486,7.66,221,0.711666666667
11100,9.193333333333333,1,21,1.00166666667,0.0,2.0,0.632504416814,7.38666666667,222,0.711666666667
11250,9.82,1,21,1.01833333333,0.0,2.0,0.627504250141,7.26666666667,223,0.708333333333
11400,9.886666666666667,1,21,1.00833333333,0.25,2.0,0.622504083469,6.81333333333,224,0.701666666667
11550,10.073333333333334,1,21,0.99,0.0,2.0,0.617503916797,6.78,225,0.698333333333
11700,10.126666666666667,1,21,0.968333333333,0.0,1.75,0.612503750125,7.26,226,0.701666666667
11850,9.16,1,21,1.04166666667,0.0,1.75,0.607503583453,7.6,227,0.696666666667
12000,9.386666666666667,1,21,1.05,0.0,2.0,0.60250341678,7.13333333333,228,0.7
12150,8.826666666666666,1,21,1.02666666667,0.0,2.0,0.597503250108,7.11333333333,229,0.698333333333
12300,8.666666666666666,1,21,1.08333333333,0.0,2.0,0.592503083436,7.14666666667,230,0.71
12450,8.786666666666667,1,21,1.08166666667,0.0,2.0,0.587502916764,6.67333333333,231,0.703333333333
12600,8.533333333333333,1,21,1.07166666667,0.0,2.0,0.582502750091,6.69333333333,232,0.7
12750,8.906666666666666,1,21,1.045,0.0,2.0,0.577502583419,7.4,233,0.7
12900,7.866666666666666,1,21,1.14333333333,0.0,2.0,0.572502416747,7.36666666667,234,0.701666666667
13050,7.8133333333333335,1,21,1.07166666667,0.25,2.0,0.567502250075,7.15333333333,235,0.701666666667
13200,8.38,1,21,1.09666666667,0.0,2.0,0.562502083403,7.14666666667,236,0.698333333333
13350,8.68,1,21,1.10666666667,0.0,2.0,0.55750191673,6.94,237,0.701666666667
13500,8.273333333333333,1,21,1.055,0.25,2.0,0.552501750058,7.70666666667,238,0.701666666667
13650,9.173333333333334,1,21,1.03,0.0,2.0,0.547501583386,7.01333333333,239,0.69
13800,8.04,1,21,1.155,0.0,2.0,0.542501416714,7.28666666667,240,0.691666666667
13950,8.766666666666667,1,21,1.05333333333,0.0,1.75,0.537501250041,7.12666666667,241,0.691666666667
14100,8.393333333333333,1,21,1.09,0.25,1.75,0.532501083369,7.32666666667,242,0.7
14250,8.386666666666667,1,21,1.07833333333,0.25,2.0,0.527500916697,6.82,243,0.7
14400,8.866666666666667,1,21,1.02666666667,0.25,2.0,0.522500750025,7.08666666667,244,0.708333333333
14550,7.72,1,21,1.08833333333,0.25,2.0,0.517500583352,7.57333333333,245,0.715
14700,7.793333333333333,1,21,1.125,0.25,1.75,0.51250041668,6.94666666667,246,0.721666666667
14850,8.033333333333333,1,21,1.12166666667,0.25,2.0,0.507500250008,7.58666666667,247,0.718333333333
15000,7.573333333333333,1,21,1.10833333333,0.25,2.0,0.502500083336,7.91333333333,248,0.718333333333
15150,8.246666666666666,1,21,1.09333333333,0.25,2.0,0.497499916664,7.68,249,0.723333333333
15300,8.4,1,21,1.04833333333,0.0,2.0,0.492499749991,7.31333333333,250,0.72
15450,7.693333333333333,1,21,1.12666666667,0.0,1.75,0.487499583319,7.52666666667,251,0.716666666667
15600,7.053333333333334,1,21,1.115,0.25,2.0,0.482499416647,7.55333333333,252,0.716666666667
15750,7.98,1,21,1.145,0.25,1.75,0.477499249975,7.22666666667,253,0.726666666667
15900,7.0,1,21,1.18166666667,0.0,2.0,0.472499083302,7.68,254,0.728333333333
16050,7.013333333333334,1,21,1.18333333333,0.0,2.0,0.46749891663,6.98,255,0.716666666667
16200,7.3,1,21,1.17666666667,0.25,2.0,0.462498749958,7.47333333333,256,0.716666666667
16350,6.466666666666667,1,21,1.21666666667,0.25,2.0,0.457498583286,7.18,257,0.721666666667
16500,8.473333333333333,1,21,1.11,0.25,2.0,0.452498416614,7.84,258,0.73
16650,7.34,1,21,1.13166666667,0.25,1.75,0.447498249941,7.62666666667,259,0.736666666667
16800,6.706666666666667,1,21,1.19,0.0,2.0,0.442498083269,7.11333333333,260,0.74
16950,7.02,1,21,1.15166666667,0.0,2.0,0.437497916597,8.14,261,0.743333333333
17100,6.086666666666667,1,21,1.24833333333,0.5,2.0,0.432497749925,7.35333333333,262,0.743333333333
17250,6.573333333333333,1,21,1.13166666667,0.0,2.0,0.427497583252,8.44,263,0.741666666667
17400,5.246666666666667,1,21,1.325,0.5,2.0,0.42249741658,7.4,264,0.741666666667
17550,6.8133333333333335,1,21,1.17833333333,0.25,2.0,0.417497249908,7.42,265,0.741666666667
17700,6.373333333333333,1,21,1.22333333333,0.5,1.75,0.412497083236,7.86666666667,266,0.748333333333
17850,6.78,1,21,1.15333333333,0.25,2.0,0.407496916564,7.41333333333,267,0.748333333333
18000,5.88,1,21,1.26666666667,0.25,2.0,0.402496749891,8.13333333333,268,0.755
18150,6.7,1,21,1.14166666667,0.25,2.0,0.397496583219,7.94666666667,269,0.755
18300,6.133333333333334,1,21,1.21,0.25,2.0,0.392496416547,7.32,270,0.758333333333
18450,5.826666666666667,1,21,1.3,0.25,2.0,0.387496249875,7.69333333333,271,0.748333333333
18600,5.346666666666667,1,21,1.28833333333,0.5,1.75,0.382496083202,7.96,272,0.753333333333
18750,5.92,1,21,1.23166666667,0.5,2.0,0.37749591653,7.66,273,0.76
18900,6.306666666666667,1,21,1.25166666667,0.25,2.0,0.372495749858,7.67333333333,274,0.766666666667
19050,5.826666666666667,1,21,1.275,0.5,2.0,0.367495583186,7.76666666667,275,0.763333333333
19200,6.52,1,21,1.15166666667,0.0,2.0,0.362495416513,7.84666666667,276,0.76
19350,5.706666666666667,1,21,1.29333333333,0.25,2.0,0.357495249841,7.25333333333,277,0.758333333333
19500,5.613333333333333,1,21,1.25,0.25,2.0,0.352495083169,7.64666666667,278,0.746666666667
19650,5.553333333333334,1,21,1.28166666667,0.5,2.0,0.347494916497,7.83333333333,279,0.743333333333
19800,5.08,1,21,1.295,0.5,2.0,0.342494749825,7.68666666667,280,0.741666666667
19950,5.326666666666667,1,21,1.30833333333,0.0,2.0,0.337494583152,7.67333333333,281,0.743333333333
20100,5.42,1,20,1.25833333333,0.75,2.0,0.33249441648,7.72666666667,282,0.746666666667
20250,6.04,1,21,1.235,0.25,1.75,0.327494249808,7.80666666667,283,0.735
20400,5.546666666666667,1,21,1.24166666667,0.5,2.0,0.322494083136,7.35333333333,284,0.735
20550,5.54,1,21,1.26166666667,0.5,1.75,0.317493916463,7.64666666667,285,0.728333333333
20700,5.44,1,21,1.26,0.5,1.75,0.312493749791,7.94,286,0.728333333333
20850,5.193333333333333,1,21,1.25166666667,0.75,2.0,0.307493583119,7.88,287,0.733333333333
21000,5.466666666666667,1,21,1.29166666667,0.5,2.0,0.302493416447,6.99333333333,288,0.733333333333
21150,4.746666666666667,1,21,1.375,0.5,2.0,0.297493249775,7.09333333333,289,0.731666666667
21300,5.426666666666667,1,21,1.205,0.25,2.0,0.292493083102,7.36666666667,290,0.735
21450,4.68,1,21,1.32166666667,0.5,2.0,0.28749291643,6.93333333333,291,0.728333333333
21600,4.826666666666667,1,21,1.34833333333,0.5,2.0,0.282492749758,7.57333333333,292,0.733333333333
21750,4.546666666666667,1,21,1.37166666667,0.5,2.0,0.277492583086,7.85333333333,293,0.738333333333
21900,4.64,1,21,1.35166666667,0.5,2.0,0.272492416413,7.82666666667,294,0.738333333333
22050,4.446666666666666,1,21,1.39,0.5,2.0,0.267492249741,7.22,295,0.735
22200,5.226666666666667,1,21,1.32166666667,0.25,2.0,0.262492083069,7.28666666667,296,0.735
22350,4.833333333333333,1,21,1.33666666667,0.25,2.0,0.257491916397,7.37333333333,297,0.743333333333
22500,4.566666666666666,1,21,1.42666666667,0.5,2.0,0.252491749725,7.48,298,0.743333333333
22650,5.066666666666666,1,21,1.28166666667,0.5,2.0,0.247491583052,7.29333333333,299,0.735
22800,4.613333333333333,1,21,1.4,0.5,2.0,0.24249141638,7.70666666667,300,0.74
22950,4.1,1,21,1.45166666667,0.25,2.0,0.237491249708,7.9,301,0.736666666667
23100,3.94,1,21,1.41833333333,0.5,2.0,0.232491083036,7.66666666667,302,0.736666666667
23250,4.373333333333333,1,21,1.38333333333,0.5,2.0,0.227490916363,6.73333333333,303,0.731666666667
23400,4.333333333333333,1,21,1.35333333333,0.5,1.75,0.222490749691,7.73333333333,304,0.731666666667
23550,3.966666666666667,1,15,1.45,0.75,2.0,0.217490583019,7.13333333333,305,0.738333333333
23700,3.933333333333333,1,20,1.455,0.75,2.0,0.212490416347,7.38,306,0.736666666667
23850,3.7333333333333334,1,15,1.46166666667,0.75,2.0,0.207490249675,7.12666666667,307,0.745
24000,3.82,1,15,1.42833333333,0.75,2.0,0.202490083002,7.51333333333,308,0.753333333333
24150,3.953333333333333,1,21,1.45,0.5,2.0,0.19748991633,7.86,309,0.75
24300,3.8466666666666667,1,15,1.45333333333,0.75,2.0,0.192489749658,7.4,310,0.753333333333
24450,3.88,1,21,1.44166666667,0.5,1.75,0.187489582986,7.89333333333,311,0.756666666667
24600,3.9,1,20,1.45833333333,0.75,2.0,0.182489416313,7.68666666667,312,0.753333333333
24750,4.093333333333334,1,21,1.42166666667,0.5,1.75,0.177489249641,7.81333333333,313,0.755
24900,4.16,1,21,1.415,0.5,1.75,0.172489082969,7.54666666667,314,0.761666666667
25050,3.7533333333333334,1,21,1.46833333333,0.5,1.75,0.167488916297,7.38,315,0.763333333333
25200,3.8,1,15,1.45,0.75,1.75,0.162488749625,7.12666666667,316,0.763333333333
25350,3.8666666666666667,1,21,1.425,0.5,2.0,0.157488582952,7.21333333333,317,0.765
25500,4.006666666666667,1,21,1.41,0.5,2.0,0.15248841628,7.41333333333,318,0.766666666667
25650,3.54,1,12,1.49833333333,0.75,2.0,0.147488249608,7.63333333333,319,0.766666666667
25800,3.8,1,21,1.465,0.25,1.75,0.142488082936,7.1,320,0.766666666667
25950,3.9266666666666667,1,13,1.42666666667,0.75,2.0,0.137487916263,7.38666666667,321,0.775
26100,3.68,1,21,1.46,0.5,2.0,0.132487749591,7.32666666667,322,0.773333333333
26250,3.6866666666666665,1,21,1.46833333333,0.5,1.75,0.127487582919,7.17333333333,323,0.768333333333
26400,3.5,1,21,1.50166666667,0.5,1.75,0.122487416247,7.42,324,0.758333333333
26550,3.7466666666666666,1,17,1.47333333333,0.75,2.0,0.117487249575,7.73333333333,325,0.758333333333
26700,3.64,1,21,1.48,0.5,1.75,0.112487082902,7.88666666667,326,0.756666666667
26850,3.36,1,21,1.51166666667,0.5,2.0,0.10748691623,8.02,327,0.76
27000,3.1733333333333333,1,20,1.57666666667,0.75,1.75,0.102486749558,7.42666666667,328,0.755
27150,3.7133333333333334,1,13,1.49166666667,0.75,2.0,0.1,8.12,329,0.75
27300,3.526666666666667,1,21,1.515,0.5,2.0,0.1,7.36666666667,330,0.746666666667
27450,3.513333333333333,1,21,1.49166666667,0.25,2.0,0.1,7.36,331,0.746666666667
27600,3.6066666666666665,1,21,1.50666666667,0.5,2.0,0.1,7.43333333333,332,0.735
27750,3.5,1,21,1.52,0.75,2.0,0.1,8.04,333,0.735
27900,3.5866666666666664,1,21,1.48666666667,0.5,2.0,0.1,7.34666666667,334,0.736666666667
28050,3.3533333333333335,1,11,1.51,0.75,1.75,0.1,7.20666666667,335,0.746666666667
28200,3.2933333333333334,1,21,1.595,0.5,2.0,0.1,7.44,336,0.745
28350,3.38,1,21,1.55166666667,0.5,2.0,0.1,7.68,337,0.745
28500,3.3266666666666667,1,13,1.54,0.75,2.0,0.1,6.94,338,0.745
28650,3.26,1,9,1.505,0.75,2.0,0.1,7.09333333333,339,0.746666666667
28800,3.486666666666667,1,21,1.52333333333,0.5,2.0,0.1,7.52666666667,340,0.753333333333
28950,3.5733333333333333,1,17,1.53166666667,0.75,2.0,0.1,8.02,341,0.75
29100,3.4066666666666667,1,21,1.56833333333,0.5,2.0,0.1,7.52,342,0.741666666667
29250,3.64,1,17,1.495,0.75,2.0,0.1,7.57333333333,343,0.741666666667
29400,3.453333333333333,1,21,1.53333333333,0.5,2.0,0.1,7.12,344,0.745
29550,3.513333333333333,1,21,1.51166666667,0.5,2.0,0.1,7.39333333333,345,0.741666666667
29700,3.38,1,8,1.49166666667,0.75,2.0,0.1,8.18,346,0.741666666667
29850,3.033333333333333,1,10,1.575,0.75,2.0,0.1,7.94,347,0.741666666667
30000,3.4133333333333336,1,21,1.53,0.5,2.0,0.1,7.84666666667,348,0.753333333333
30150,3.4266666666666667,1,17,1.55666666667,0.75,1.75,0.1,7.75333333333,349,0.755
30300,3.74,1,21,1.46666666667,0.5,1.75,0.1,7.81333333333,350,0.761666666667
30450,3.6466666666666665,1,11,1.45166666667,0.75,2.0,0.1,7.82666666667,351,0.761666666667
30600,3.5933333333333333,1,18,1.5,0.75,2.0,0.1,7.48666666667,352,0.761666666667
30750,3.433333333333333,1,21,1.46333333333,0.5,2.0,0.1,7.38,353,0.768333333333
30900,3.4,1,14,1.53166666667,0.75,2.0,0.1,7.49333333333,354,0.773333333333
31050,3.24,1,20,1.54833333333,0.75,2.0,0.1,7.52,355,0.78
31200,3.4,1,15,1.54666666667,0.75,2.0,0.1,7.86666666667,356,0.778333333333
31350,3.7266666666666666,1,21,1.445,0.5,2.0,0.1,7.45333333333,357,0.783333333333
31500,3.4133333333333336,1,11,1.46166666667,0.75,2.0,0.1,7.53333333333,358,0.781666666667
31650,2.9066666666666667,1,9,1.59,0.75,2.0,0.1,7.63333333333,359,0.781666666667
31800,3.2666666666666666,1,11,1.53666666667,0.75,1.75,0.1,7.34,360,0.79
31950,3.0733333333333333,1,11,1.57666666667,0.75,1.75,0.1,7.18666666667,361,0.788333333333
32100,3.12,1,14,1.61333333333,0.75,2.0,0.1,7.15333333333,362,0.788333333333
32250,3.7266666666666666,1,21,1.46833333333,0.5,2.0,0.1,7.40666666667,363,0.783333333333
32400,3.486666666666667,1,11,1.49833333333,0.75,2.0,0.1,7.70666666667,364,0.785
32550,3.3666666666666667,1,21,1.53,0.5,2.0,0.1,7.71333333333,365,0.786666666667
32700,3.7066666666666666,1,21,1.50166666667,0.5,2.0,0.1,7.13333333333,366,0.786666666667
32850,3.3066666666666666,1,21,1.56666666667,0.25,2.0,0.1,7.21333333333,367,0.786666666667
33000,3.486666666666667,1,21,1.55166666667,0.5,2.0,0.1,7.33333333333,368,0.776666666667
33150,3.0733333333333333,1,10,1.57333333333,0.75,2.0,0.1,7.28666666667,369,0.776666666667
33300,3.18,1,11,1.58166666667,0.75,2.0,0.1,7.44,370,0.776666666667
33450,3.1533333333333333,1,21,1.58833333333,0.5,2.0,0.1,7.64666666667,371,0.781666666667
33600,3.56,1,21,1.52333333333,0.5,2.0,0.1,7.40666666667,372,0.776666666667
33750,3.3266666666666667,1,21,1.55,0.5,2.0,0.1,7.34,373,0.78
33900,3.2866666666666666,1,15,1.53833333333,0.75,2.0,0.1,8.08,374,0.775
34050,3.526666666666667,1,21,1.515,0.5,1.75,0.1,7.26666666667,375,0.775
34200,3.0866666666666664,1,10,1.535,0.75,2.0,0.1,7.22666666667,376,0.773333333333
34350,3.3466666666666667,1,21,1.57333333333,0.5,2.0,0.1,7.98,377,0.785
34500,3.26,1,21,1.51833333333,0.75,2.0,0.1,7.45333333333,378,0.791666666667
34650,3.2666666666666666,1,11,1.57333333333,0.75,2.0,0.1,7.93333333333,379,0.79
34800,2.84,1,9,1.63,0.75,2.0,0.1,7.24,380,0.783333333333
34950,3.046666666666667,1,8,1.56166666667,0.75,2.0,0.1,7.75333333333,381,0.783333333333
35100,3.22,1,21,1.58,0.5,2.0,0.1,7.56666666667,382,0.786666666667
35250,3.3133333333333335,1,14,1.51166666667,0.75,2.0,0.1,7.69333333333,383,0.793333333333
35400,3.2466666666666666,1,18,1.54,0.75,2.0,0.1,7.14,384,0.8
35550,3.453333333333333,1,21,1.53333333333,0.5,2.0,0.1,7.34,385,0.801666666667
35700,3.3466666666666667,1,10,1.52166666667,0.75,2.0,0.1,7.60666666667,386,0.805
35850,3.1533333333333333,1,8,1.59333333333,0.75,2.0,0.1,7.23333333333,387,0.8
36000,3.04,1,10,1.575,0.75,2.0,0.1,7.55333333333,388,0.8
36150,3.0933333333333333,1,10,1.57333333333,0.75,2.0,0.1,7.6,389,0.811666666667
36300,3.2733333333333334,1,15,1.55333333333,0.75,2.0,0.1,7.43333333333,390,0.806666666667
36450,3.1333333333333333,1,9,1.57333333333,0.75,2.0,0.1,7.31333333333,391,0.805
36600,3.2133333333333334,1,16,1.625,0.75,2.0,0.1,7.63333333333,392,0.805
36750,3.3266666666666667,1,14,1.525,0.75,2.0,0.1,7.74666666667,393,0.805
36900,3.3266666666666667,1,10,1.51,0.75,1.75,0.1,7.76666666667,394,0.798333333333
37050,2.8733333333333335,1,8,1.59833333333,0.75,2.0,0.1,7.19333333333,395,0.791666666667
37200,3.2466666666666666,1,8,1.55,0.75,1.75,0.1,7.45333333333,396,0.781666666667
37350,3.2733333333333334,1,11,1.545,0.75,2.0,0.1,7.79333333333,397,0.785
37500,3.433333333333333,1,13,1.53,0.75,2.0,0.1,7.84,398,0.78
37650,3.2866666666666666,1,10,1.545,0.75,2.0,0.1,7.29333333333,399,0.78
37800,3.2533333333333334,1,21,1.54666666667,0.5,2.0,0.1,7.32,400,0.78
37950,3.4,1,10,1.49833333333,0.75,2.0,0.1,7.85333333333,401,0.78
38100,3.08,1,13,1.56333333333,0.75,1.75,0.1,6.83333333333,402,0.77
38250,3.14,1,9,1.57666666667,0.75,1.75,0.1,7.66,403,0.77
38400,3.0533333333333332,1,14,1.57666666667,0.75,2.0,0.1,7.03333333333,404,0.773333333333
38550,3.52,1,12,1.47166666667,0.75,2.0,0.1,7.30666666667,405,0.785
38700,3.2733333333333334,1,21,1.555,0.5,1.75,0.1,7.45333333333,406,0.791666666667
38850,3.2933333333333334,1,18,1.57166666667,0.75,2.0,0.1,7.55333333333,407,0.788333333333
39000,3.2866666666666666,1,14,1.545,0.75,2.0,0.1,7.15333333333,408,0.781666666667
39150,3.1,1,9,1.54833333333,0.75,2.0,0.1,6.86666666667,409,0.781666666667
39300,3.3866666666666667,1,10,1.52833333333,0.75,2.0,0.1,7.52666666667,410,0.778333333333
39450,3.1133333333333333,1,8,1.555,0.75,2.0,0.1,7.40666666667,411,0.785
39600,3.1,1,9,1.58166666667,0.75,2.0,0.1,7.05333333333,412,0.791666666667
39750,3.16,1,9,1.59666666667,0.75,1.75,0.1,7.81333333333,413,0.791666666667
39900,3.0,1,9,1.59166666667,0.75,2.0,0.1,7.20666666667,414,0.78
40050,3.3866666666666667,1,9,1.51666666667,0.75,1.75,0.1,7.29333333333,415,0.775
40200,2.986666666666667,1,12,1.60166666667,0.75,2.0,0.1,8.06,416,0.775
40350,3.473333333333333,1,21,1.51166666667,0.5,2.0,0.1,7.41333333333,417,0.775
40500,3.16,1,8,1.52,0.75,2.0,0.1,7.35333333333,418,0.768333333333
40650,2.8666666666666667,1,10,1.605,0.75,2.0,0.1,7.85333333333,419,0.768333333333
40800,3.22,1,11,1.575,0.75,2.0,0.1,7.27333333333,420,0.768333333333
40950,3.1466666666666665,1,8,1.51166666667,0.75,2.0,0.1,7.56666666667,421,0.771666666667
41100,3.1866666666666665,1,21,1.57,0.5,2.0,0.1,7.99333333333,422,0.766666666667
41250,3.046666666666667,1,11,1.575,0.75,2.0,0.1,7.46,423,0.756666666667
41400,3.2066666666666666,1,14,1.53333333333,0.75,2.0,0.1,7.27333333333,424,0.75
41550,3.1066666666666665,1,10,1.58666666667,0.75,2.0,0.1,7.52,425,0.753333333333
41700,3.1866666666666665,1,13,1.575,0.75,2.0,0.1,7.72666666667,426,0.763333333333
41850,3.3,1,21,1.55,0.5,2.0,0.1,7.2,427,0.768333333333
42000,3.3466666666666667,1,10,1.56,0.75,2.0,0.1,7.82,428,0.77
42150,3.18,1,13,1.585,0.75,2.0,0.1,7.48666666667,429,0.773333333333
42300,3.3066666666666666,1,12,1.545,0.75,2.0,0.1,7.13333333333,430,0.778333333333
42450,3.34,1,8,1.51833333333,0.75,2.0,0.1,8.17333333333,431,0.776666666667
42600,3.3333333333333335,1,9,1.565,0.75,2.0,0.1,7.03333333333,432,0.775
42750,3.1066666666666665,1,8,1.52333333333,0.75,1.75,0.1,8.07333333333,433,0.78
42900,3.046666666666667,1,13,1.58,0.75,2.0,0.1,6.98666666667,434,0.77
43050,3.28,1,11,1.53666666667,0.75,1.75,0.1,7.52,435,0.77
43200,2.8866666666666667,1,9,1.59666666667,0.75,2.0,0.1,7.2,436,0.77
43350,3.4133333333333336,1,10,1.51833333333,0.75,2.0,0.1,7.76,437,0.766666666667
43500,3.2666666666666666,1,10,1.53833333333,0.75,2.0,0.1,8.2,438,0.756666666667
