ep,avg_step,min_step,max_step,avg_rew,min_rew,max_rew,epsilon,action,rolling_averages_eps,rolling_averages
3450,18.16,1,21,0.4920815,0.032725,1.8125,0.887512917097,6.21333333333,171,0.498897833333
3600,18.373333333333335,1,21,0.521113,0.032725,1.8125,0.882512750425,6.10666666667,172,0.5014345
3750,18.373333333333335,1,21,0.555193833333,0.032725,1.8125,0.877512583753,6.71333333333,173,0.500383
3900,17.653333333333332,1,21,0.5607625,0.032725,1.8125,0.87251241708,6.46666666667,174,0.5001845
4050,18.973333333333333,1,21,0.481201833333,0.032725,1.8125,0.867512250408,6.47333333333,175,0.499037833333
4200,18.913333333333334,1,21,0.482051833333,0.032725,1.8125,0.862512083736,6.44666666667,176,0.500391166667
4350,18.546666666666667,1,21,0.519889166667,0.032725,1.8125,0.857511917064,6.40666666667,177,0.504339666667
4500,18.446666666666665,1,21,0.54352,0.032725,1.8125,0.852511750392,6.78,178,0.505391166667
4650,17.94,1,21,0.5796285,0.032725,1.8125,0.847511583719,6.37333333333,179,0.502796
4800,17.473333333333333,1,21,0.566295833333,0.032725,1.8125,0.842511417047,6.23333333333,180,0.504046
4950,17.773333333333333,1,21,0.560994833333,0.032725,2.0,0.837511250375,6.39333333333,181,0.507796
5100,17.82,1,21,0.527625,0.032725,2.0,0.832511083703,6.01333333333,182,0.507692666667
5250,19.033333333333335,1,21,0.491267,0.032725,2.0,0.82751091703,7.06666666667,183,0.510287833333
5400,18.64,1,21,0.506809666667,0.032725,1.8125,0.822510750358,6.11333333333,184,0.5101845
5550,18.56,1,21,0.528550833333,0.032725,1.8125,0.817510583686,5.84666666667,185,0.5064345
5700,18.48,1,21,0.553394166667,0.032725,1.8125,0.812510417014,6.52666666667,186,0.509133
5850,18.30666666666667,1,21,0.538257666667,0.032725,1.8125,0.807510250342,6.38,187,0.509029666667
6000,17.286666666666665,1,21,0.5744765,0.032725,1.8125,0.802510083669,6.16666666667,188,0.514228166667
6150,17.033333333333335,1,21,0.5882425,0.032725,2.0,0.797509916997,5.92,189,0.5118315
6300,17.473333333333333,1,21,0.590345,0.032725,2.0,0.792509750325,5.9,190,0.5143315
6450,17.28,1,21,0.585864666667,0.032725,1.8125,0.787509583653,6.93333333333,191,0.5038115
6600,18.14,1,21,0.558200333333,0.032725,2.0,0.78250941698,6.74666666667,192,0.505164833333
6750,17.113333333333333,1,21,0.608155166667,0.032725,1.8125,0.777509250308,5.9,193,0.5168315
6900,17.613333333333333,1,21,0.6085445,0.032725,1.8125,0.772509083636,6.2,194,0.515486333333
7050,17.773333333333333,1,21,0.591136166667,0.032725,1.8125,0.767508916964,6.6,195,0.519398166667
7200,17.68,1,21,0.600961666667,0.032725,1.8125,0.762508750292,6.97333333333,196,0.518044833333
7350,16.766666666666666,1,21,0.6508915,0.032725,2.0,0.757508583619,6.50666666667,197,0.520743333333
7500,16.873333333333335,1,21,0.617268166667,0.032725,2.0,0.752508416947,6.46,198,0.521993333333
7650,18.426666666666666,1,21,0.573765166667,0.032725,1.8125,0.747508250275,6.58,199,0.518148166667
7800,17.173333333333332,1,21,0.6267635,0.032725,2.0,0.742508083603,7.00666666667,200,0.514398166667
7950,18.066666666666666,1,21,0.597221833333,0.032725,2.0,0.73750791693,7.05333333333,201,0.5143615
8100,17.906666666666666,1,21,0.587563166667,0.032725,1.8125,0.732507750258,6.13333333333,202,0.511758166667
8250,17.066666666666666,1,21,0.624172,0.048225,1.8125,0.727507583586,6.42,203,0.5129415
8400,18.04,1,21,0.5697795,0.038225,1.8125,0.722507416914,6.28666666667,204,0.514088166667
8550,16.30666666666667,1,21,0.664915666667,0.032725,2.0,0.717507250242,6.49333333333,205,0.512838166667
8700,17.426666666666666,1,21,0.595208,0.032725,1.8125,0.712507083569,6.80666666667,206,0.5116915
8850,17.406666666666666,1,21,0.641235333333,0.032725,1.8125,0.707506916897,6.46666666667,207,0.510338166667
9000,17.493333333333332,1,21,0.626546333333,0.032725,2.0,0.702506750225,7.18666666667,208,0.508984833333
9150,16.66,1,21,0.6619615,0.032725,1.8125,0.697506583553,5.56666666667,209,0.5090515
9300,17.393333333333334,1,21,0.662898666667,0.032725,2.0,0.69250641688,7.36,210,0.5103015
9450,17.213333333333335,1,21,0.6597075,0.038225,1.8125,0.687506250208,6.44666666667,211,0.513948166667
9600,17.593333333333334,1,21,0.640375,0.032725,2.0,0.682506083536,6.68666666667,212,0.511249666667
9750,17.546666666666667,1,21,0.623714666667,0.032725,2.0,0.677505916864,6.72666666667,213,0.513844833333
9900,17.106666666666666,1,21,0.619823166667,0.032725,1.8125,0.672505750191,6.8,214,0.511249666667
10050,16.793333333333333,1,21,0.690130833333,0.032725,1.8125,0.667505583519,6.52666666667,215,0.512499666667
10200,16.126666666666665,1,21,0.707157333333,0.220225,1.8125,0.662505416847,7.0,216,0.516448166667
10350,17.393333333333334,1,21,0.620726,0.038225,1.8125,0.657505250175,6.42666666667,217,0.516344833333
10500,16.9,1,21,0.662736666667,0.032725,2.0,0.652505083503,5.68666666667,218,0.519006666667
10650,17.64,1,21,0.608789333333,0.032725,1.8125,0.64750491683,6.83333333333,219,0.522955166667
10800,16.933333333333334,1,21,0.645260166667,0.032725,1.8125,0.642504750158,6.89333333333,220,0.5193085
10950,16.7,1,21,0.6957055,0.032725,1.8125,0.637504583486,6.86666666667,221,0.5205585
11100,17.0,1,21,0.675160833333,0.048225,1.8125,0.632504416814,6.58,222,0.52036
11250,16.44,1,21,0.707767833333,0.048225,2.0,0.627504250141,6.52,223,0.512244833333
11400,16.673333333333332,1,21,0.6951645,0.048225,1.8125,0.622504083469,6.24666666667,224,0.514943333333
11550,16.46,1,21,0.720988166667,0.048225,2.0,0.617503916797,6.74666666667,225,0.517443333333
11700,15.933333333333334,1,21,0.7358825,0.032725,2.0,0.612503750125,6.21333333333,226,0.516193333333
11850,16.44,1,21,0.691249333333,0.032725,2.0,0.607503583453,6.88666666667,227,0.5044315
12000,16.613333333333333,1,21,0.685261833333,0.220225,1.8125,0.60250341678,6.99333333333,228,0.5031815
12150,16.64666666666667,1,21,0.703928333333,0.048225,1.8125,0.597503250108,7.48,229,0.500784833333
12300,16.513333333333332,1,21,0.684472333333,0.032725,2.0,0.592503083436,6.62,230,0.500586333333
12450,16.566666666666666,1,21,0.709414833333,0.032725,2.0,0.587502916764,6.74666666667,231,0.499336333333
12600,16.606666666666666,1,21,0.706194666667,0.032725,1.8125,0.582502750091,7.02,232,0.499233
12750,15.873333333333333,1,21,0.720704,0.032725,1.8125,0.577502583419,6.72,233,0.497983
12900,16.02,1,21,0.742947833333,0.048225,2.0,0.572502416747,6.46,234,0.4965345
13050,17.686666666666667,1,21,0.649895666667,0.032725,1.8125,0.567502250075,6.44,235,0.494137833333
13200,16.553333333333335,1,21,0.710104333333,0.220225,1.8125,0.562502083403,6.34,236,0.492887833333
13350,15.673333333333334,1,21,0.761380833333,0.032725,1.8125,0.55750191673,5.96,237,0.4940345
13500,16.093333333333334,1,21,0.702211333333,0.038225,1.8125,0.552501750058,6.77333333333,238,0.492681166667
13650,15.853333333333333,1,21,0.6992915,0.038225,1.8125,0.547501583386,6.96,239,0.495181166667
13800,15.706666666666667,1,21,0.746180833333,0.220225,2.0,0.542501416714,7.06,240,0.497681166667
13950,16.273333333333333,1,21,0.718870833333,0.048225,2.0,0.537501250041,6.52666666667,241,0.500276333333
14100,16.08,1,21,0.7710575,0.048225,2.0,0.532501083369,6.82,242,0.489926333333
14250,15.253333333333334,1,21,0.775889166667,0.038225,2.0,0.527500916697,7.14666666667,243,0.491279666667
14400,16.293333333333333,1,21,0.680854833333,0.048225,1.8125,0.522500750025,6.78,244,0.491346333333
14550,15.953333333333333,2,21,0.749364666667,0.038225,2.0,0.517500583352,7.64,245,0.490163
14700,15.546666666666667,1,21,0.736337166667,0.032725,2.0,0.51250041668,6.87333333333,246,0.486317833333
14850,16.493333333333332,2,21,0.732576166667,0.032725,2.0,0.507500250008,6.42,247,0.487567833333
15000,15.886666666666667,1,21,0.743710833333,0.038225,2.0,0.502500083336,6.52666666667,248,0.4876045
15150,15.08,1,21,0.8013745,0.048225,2.0,0.497499916664,6.84666666667,249,0.4851045
15300,15.286666666666667,1,21,0.787153,0.032725,2.0,0.492499749991,6.84,250,0.485001166667
15450,14.933333333333334,1,21,0.7706515,0.048225,2.0,0.487499583319,7.24666666667,251,0.4863545
15600,15.813333333333333,1,21,0.770577,0.048225,2.0,0.482499416647,6.28666666667,252,0.4863545
15750,15.186666666666667,1,21,0.8044705,0.032725,2.0,0.477499249975,7.02,253,0.485001166667
15900,15.78,1,21,0.754631166667,0.038225,2.0,0.472499083302,6.79333333333,254,0.474386
16050,14.553333333333333,1,21,0.821035833333,0.038225,1.8125,0.46749891663,7.14666666667,255,0.475636
16200,15.406666666666666,1,21,0.755743166667,0.220225,1.8125,0.462498749958,6.75333333333,256,0.475739333333
16350,15.593333333333334,1,21,0.7987875,0.032725,2.0,0.457498583286,6.68,257,0.479394166667
16500,15.273333333333333,1,21,0.759570833333,0.048225,2.0,0.452498416614,6.93333333333,258,0.4702275
16650,15.253333333333334,1,21,0.766150666667,0.032725,2.0,0.447498249941,6.7,259,0.4664775
16800,15.113333333333333,1,21,0.800731833333,0.225725,2.0,0.442498083269,6.96666666667,260,0.466374166667
16950,15.526666666666667,1,21,0.750241833333,0.220225,2.0,0.437497916597,6.68666666667,261,0.462624166667
17100,14.073333333333334,1,21,0.858535,0.220225,2.0,0.432497749925,7.12666666667,262,0.474489333333
17250,15.566666666666666,1,21,0.768757,0.032725,1.8125,0.427497583252,6.21333333333,263,0.475937833333
17400,14.966666666666667,1,21,0.8337095,0.038225,2.0,0.42249741658,7.17333333333,264,0.480937833333
17550,14.366666666666667,1,21,0.837522166667,0.220225,1.8125,0.417497249908,6.8,265,0.4820845
17700,14.693333333333333,1,21,0.854813833333,0.048225,2.0,0.412497083236,7.17333333333,266,0.4833345
17850,14.673333333333334,1,21,0.8389015,0.048225,1.8125,0.407496916564,7.28666666667,267,0.4820845
18000,14.753333333333334,1,21,0.798134666667,0.048225,2.0,0.402496749891,6.27333333333,268,0.4808345
18150,14.54,1,21,0.835154833333,0.220225,2.0,0.397496583219,6.41333333333,269,0.484783
18300,14.026666666666667,1,21,0.8709775,0.048225,2.0,0.392496416547,7.29333333333,270,0.4833345
18450,14.146666666666667,1,21,0.836820833333,0.225725,1.8125,0.387496249875,6.34,271,0.485871166667
18600,14.16,1,21,0.865279833333,0.220225,2.0,0.382496083202,6.18666666667,272,0.483569666667
18750,13.853333333333333,1,21,0.844415666667,0.225725,2.0,0.37749591653,7.4,273,0.484914833333
18900,12.673333333333334,1,21,0.920461333333,0.032725,2.0,0.372495749858,6.99333333333,274,0.475644833333
19050,13.093333333333334,1,21,0.870166,0.038225,2.0,0.367495583186,6.64666666667,275,0.474394833333
19200,13.56,1,21,0.8743055,0.048225,2.0,0.362495416513,6.57333333333,276,0.4719315
19350,14.186666666666667,1,21,0.883413,0.220225,2.0,0.357495249841,6.61333333333,277,0.467983
19500,13.413333333333334,1,21,0.8946995,0.220225,2.0,0.352495083169,6.65333333333,278,0.470416333333
19650,14.093333333333334,1,21,0.891891833333,0.032725,2.0,0.347494916497,6.03333333333,279,0.470416333333
19800,13.493333333333334,1,21,0.873689666667,0.220225,2.0,0.342494749825,6.44,280,0.471666333333
19950,13.306666666666667,1,21,0.880221833333,0.235725,2.0,0.337494583152,6.99333333333,281,0.4626615
20100,14.946666666666667,1,21,0.835143333333,0.032725,2.0,0.33249441648,6.53333333333,282,0.461316333333
20250,13.36,1,21,0.901361833333,0.225725,2.0,0.327494249808,6.08666666667,283,0.461419666667
20400,14.846666666666666,1,21,0.799713833333,0.225725,2.0,0.322494083136,6.37333333333,284,0.461419666667
20550,13.82,1,21,0.888858666667,0.220225,2.0,0.317493916463,6.31333333333,285,0.4575745
20700,12.406666666666666,1,21,0.947936333333,0.220225,2.0,0.312493749791,6.62,286,0.4508045
20850,12.74,1,21,0.942291,0.220225,2.0,0.307493583119,7.02666666667,287,0.4495545
21000,12.98,1,21,0.921598166667,0.235725,2.0,0.302493416447,6.52,288,0.450701166667
21150,13.446666666666667,1,21,0.921803333333,0.038225,1.8125,0.297493249775,6.12,289,0.454649666667
21300,13.026666666666667,1,21,0.900000333333,0.235725,2.0,0.292493083102,6.46,290,0.451987833333
21450,12.653333333333334,1,21,0.940087333333,0.235725,2.0,0.28749291643,6.46,291,0.448237833333
21600,13.3,1,21,0.940038166667,0.407725,2.0,0.282492749758,6.4,292,0.446789333333
21750,13.84,1,21,0.931291,0.225725,2.0,0.277492583086,6.76,293,0.435019333333
21900,12.0,1,21,0.951598666667,0.407725,2.0,0.272492416413,6.74666666667,294,0.433872666667
22050,13.173333333333334,1,21,0.881524833333,0.048225,2.0,0.267492249741,7.08666666667,295,0.432586
22200,12.66,1,21,0.962816833333,0.235725,2.0,0.262492083069,6.56,296,0.432689333333
22350,12.266666666666667,1,21,0.979773666667,0.048225,2.0,0.257491916397,6.34,297,0.433939333333
22500,10.733333333333333,1,21,1.04736216667,0.235725,2.0,0.252491749725,6.44,298,0.428939333333
22650,11.393333333333333,1,21,1.0184655,0.235725,2.0,0.247491583052,6.77333333333,299,0.430086
22800,12.066666666666666,1,21,1.01106783333,0.235725,2.0,0.24249141638,6.96666666667,300,0.427586
22950,12.186666666666667,1,21,0.9494925,0.225725,2.0,0.237491249708,6.35333333333,301,0.426439333333
23100,13.186666666666667,1,21,0.9445815,0.225725,2.0,0.232491083036,5.97333333333,302,0.426439333333
23250,12.006666666666666,1,21,0.996774833333,0.407725,2.0,0.227490916363,7.14666666667,303,0.4265345
23400,12.606666666666667,1,21,0.971880333333,0.407725,2.0,0.222490749691,6.34666666667,304,0.427887833333
23550,11.913333333333334,1,21,0.978682833333,0.225725,2.0,0.217490583019,6.48,305,0.425387833333
23700,13.253333333333334,1,21,0.9188855,0.407725,2.0,0.212490416347,6.37333333333,306,0.420292666667
23850,12.18,1,21,1.00699433333,0.225725,2.0,0.207490249675,6.54666666667,307,0.430812666667
24000,11.713333333333333,1,21,1.0121095,0.048225,2.0,0.202490083002,6.7,308,0.428276
24150,11.726666666666667,1,21,1.05885433333,0.407725,2.0,0.19748991633,6.82,309,0.4297245
24300,11.873333333333333,1,21,1.009186,0.225725,2.0,0.192489749658,7.05333333333,310,0.431077833333
24450,11.513333333333334,1,21,1.0320325,0.225725,2.0,0.187489582986,6.94666666667,311,0.4347245
24600,11.6,1,21,1.01852033333,0.225725,2.0,0.182489416313,6.13333333333,312,0.439621166667
24750,11.433333333333334,1,21,0.984493166667,0.225725,2.0,0.177489249641,6.30666666667,313,0.440871166667
24900,10.96,1,21,1.0091385,0.235725,2.0,0.172489082969,6.32666666667,314,0.4434745
25050,10.473333333333333,1,21,1.11447016667,0.407725,2.0,0.167488916297,6.21333333333,315,0.438312666667
25200,11.446666666666667,1,21,1.05058933333,0.413225,2.0,0.162488749625,6.95333333333,316,0.435776
25350,11.466666666666667,1,21,1.03769633333,0.423225,2.0,0.157488582952,6.47333333333,317,0.432121166667
25500,10.64,1,21,1.10767866667,0.407725,2.0,0.15248841628,6.42666666667,318,0.433371166667
25650,10.366666666666667,1,21,1.0922275,0.413225,2.0,0.147488249608,5.90666666667,319,0.425359333333
25800,10.453333333333333,1,21,1.13596283333,0.220225,2.0,0.142488082936,6.21333333333,320,0.4226975
25950,10.546666666666667,1,21,1.09007783333,0.423225,2.0,0.137487916263,6.52,321,0.426542666667
26100,10.733333333333333,1,21,1.0952095,0.25,2.0,0.132487749591,6.08666666667,322,0.425359333333
26250,11.266666666666667,1,21,1.07540133333,0.407725,2.0,0.127487582919,5.61333333333,323,0.423910833333
26400,10.553333333333333,1,21,1.09233683333,0.235725,2.0,0.122487416247,6.74666666667,324,0.421514166667
26550,10.526666666666667,1,21,1.12877583333,0.407725,2.0,0.117487249575,6.38,325,0.433180833333
26700,10.226666666666667,1,21,1.1529155,0.423225,2.0,0.112487082902,5.53333333333,326,0.433276
26850,11.146666666666667,1,21,1.06437983333,0.407725,2.0,0.10748691623,6.12,327,0.428114166667
27000,10.26,1,21,1.11370666667,0.225725,2.0,0.102486749558,7.15333333333,328,0.425614166667
27150,12.02,1,21,1.0632365,0.423225,2.0,0.1,6.06666666667,329,0.425614166667
27300,11.006666666666666,1,21,1.0760515,0.407725,2.0,0.1,6.22666666667,330,0.428209333333
27450,10.453333333333333,1,21,1.127103,0.423225,2.0,0.1,6.06,331,0.428209333333
27600,10.34,1,21,1.1356365,0.423225,2.0,0.1,6.83333333333,332,0.426959333333
27750,9.893333333333333,1,21,1.16950133333,0.423225,2.0,0.1,6.32,333,0.424364166667
27900,10.093333333333334,1,21,1.12011033333,0.235725,2.0,0.1,6.15333333333,334,0.4232175
28050,9.726666666666667,1,21,1.1303895,0.595225,2.0,0.1,5.75333333333,335,0.424400833333
28200,9.806666666666667,1,21,1.1634145,0.407725,2.0,0.1,6.52,336,0.421900833333
28350,10.3,1,21,1.1200525,0.413225,2.0,0.1,5.91333333333,337,0.420650833333
28500,10.02,1,21,1.15854816667,0.407725,2.0,0.1,6.74,338,0.416702333333
28650,9.42,1,21,1.22597433333,0.413225,2.0,0.1,6.44666666667,339,0.416702333333
28800,9.973333333333333,1,21,1.177259,0.225725,2.0,0.1,5.98,340,0.414202333333
28950,9.046666666666667,1,21,1.16645733333,0.4375,2.0,0.1,6.68666666667,341,0.414202333333
29100,9.653333333333334,1,21,1.13507,0.235725,2.0,0.1,6.15333333333,342,0.410452333333
29250,10.266666666666667,1,21,1.105188,0.423225,2.0,0.1,6.28666666667,343,0.401285666667
29400,8.78,1,21,1.2784095,0.595225,2.0,0.1,6.68,344,0.411599
29550,10.013333333333334,1,21,1.139597,0.423225,2.0,0.1,6.55333333333,345,0.4089005
29700,9.266666666666667,1,21,1.20986016667,0.407725,2.0,0.1,7.24,346,0.414099
29850,9.273333333333333,1,21,1.18895666667,0.413225,2.0,0.1,7.27333333333,347,0.411503833333
30000,9.333333333333334,1,21,1.15566033333,0.423225,2.0,0.1,6.64,348,0.4101505
30150,9.533333333333333,1,21,1.19809483333,0.4375,2.0,0.1,6.46666666667,349,0.407547166667
30300,10.02,1,21,1.1486285,0.423225,2.0,0.1,6.28666666667,350,0.418067166667
30450,10.006666666666666,1,21,1.18216216667,0.225725,2.0,0.1,6.4,351,0.428587166667
30600,9.833333333333334,1,21,1.207418,0.423225,2.0,0.1,6.40666666667,352,0.432535666667
30750,9.14,1,21,1.154971,0.413225,2.0,0.1,6.58666666667,353,0.434999
30900,9.58,1,21,1.2047895,0.413225,2.0,0.1,5.34,354,0.436352333333
31050,8.48,1,21,1.2357785,0.423225,2.0,0.1,6.86,355,0.437602333333
31200,9.133333333333333,1,21,1.17912566667,0.4375,2.0,0.1,7.09333333333,356,0.437602333333
31350,9.686666666666667,1,21,1.15053416667,0.235725,2.0,0.1,6.69333333333,357,0.435102333333
31500,10.086666666666666,1,21,1.13667233333,0.423225,2.0,0.1,5.74666666667,358,0.436455666667
31650,9.413333333333334,1,21,1.2176755,0.407725,2.0,0.1,6.80666666667,359,0.435205666667
31800,9.473333333333333,1,21,1.18040233333,0.413225,2.0,0.1,7.13333333333,360,0.432705666667
31950,8.773333333333333,1,21,1.20368616667,0.235725,2.0,0.1,6.63333333333,361,0.431455666667
32100,9.733333333333333,1,21,1.14925183333,0.235725,2.0,0.1,5.98,362,0.434059
32250,8.54,1,21,1.23647966667,0.423225,2.0,0.1,6.88,363,0.430213833333
32400,8.746666666666666,1,21,1.23678716667,0.407725,2.0,0.1,6.34666666667,364,0.4288605
32550,8.2,1,21,1.2872665,0.595225,2.0,0.1,6.20666666667,365,0.430213833333
32700,9.066666666666666,1,21,1.190444,0.423225,2.0,0.1,6.39333333333,366,0.427618666667
32850,9.6,1,21,1.21961066667,0.423225,2.0,0.1,6.32666666667,367,0.430317166667
33000,8.5,1,21,1.2248705,0.423225,2.0,0.1,6.16,368,0.426368666667
33150,10.513333333333334,1,21,1.06850983333,0.407725,2.0,0.1,6.85333333333,369,0.423670166667
33300,8.273333333333333,1,21,1.25557316667,0.423225,2.0,0.1,7.24666666667,370,0.423670166667
33450,9.76,1,21,1.16364783333,0.407725,2.0,0.1,6.46,371,0.4225235
33600,8.1,1,21,1.28984816667,0.407725,2.0,0.1,6.40666666667,372,0.423876833333
33750,8.286666666666667,1,21,1.23211283333,0.235725,2.0,0.1,6.04666666667,373,0.420230166667
33900,8.753333333333334,1,21,1.19555266667,0.4375,2.0,0.1,6.97333333333,374,0.416385
34050,7.746666666666667,1,21,1.28773216667,0.423225,2.0,0.1,6.66666666667,375,0.415031666667
34200,8.966666666666667,1,21,1.22117566667,0.423225,2.0,0.1,6.24,376,0.416281666667
34350,8.526666666666667,1,21,1.23660433333,0.225725,2.0,0.1,6.56,377,0.414928333333
34500,8.4,1,21,1.27775633333,0.407725,2.0,0.1,6.79333333333,378,0.414928333333
34650,7.273333333333333,1,21,1.297238,0.423225,2.0,0.1,6.27333333333,379,0.417325
34800,8.313333333333333,1,21,1.24701866667,0.423225,2.0,0.1,6.50666666667,380,0.414825
34950,7.926666666666667,1,21,1.256812,0.423225,2.0,0.1,6.73333333333,381,0.413471666667
35100,8.566666666666666,1,21,1.22316766667,0.423225,2.0,0.1,6.48666666667,382,0.414825
35250,8.593333333333334,1,21,1.20300566667,0.407725,2.0,0.1,7.4,383,0.416075
35400,7.26,1,21,1.30004483333,0.595225,2.0,0.1,6.70666666667,384,0.413575
35550,8.273333333333333,1,21,1.18803516667,0.407725,2.0,0.1,6.82666666667,385,0.414825
35700,7.64,1,21,1.25222766667,0.407725,1.8125,0.1,6.64,386,0.416178333333
35850,7.98,1,21,1.2547,0.4375,2.0,0.1,7.36,387,0.416178333333
36000,6.96,1,21,1.34668016667,0.407725,2.0,0.1,7.28666666667,388,0.418876833333
36150,8.16,1,21,1.28517383333,0.235725,2.0,0.1,6.55333333333,389,0.415126833333
36300,8.373333333333333,1,21,1.2311515,0.407725,2.0,0.1,7.06666666667,390,0.413876833333
36450,8.293333333333333,1,21,1.24216366667,0.407725,2.0,0.1,7.12,391,0.412531666667
36600,7.9,1,21,1.26414633333,0.595225,2.0,0.1,7.06,392,0.412531666667
36750,9.073333333333334,1,21,1.1913835,0.407725,2.0,0.1,6.03333333333,393,0.410031666667
36900,9.62,1,21,1.1337555,0.4375,2.0,0.1,6.04,394,0.410031666667
37050,8.506666666666666,1,21,1.17919783333,0.413225,2.0,0.1,7.50666666667,395,0.408781666667
37200,7.873333333333333,1,21,1.29206416667,0.423225,2.0,0.1,6.64,396,0.409928333333
37350,7.453333333333333,1,21,1.25802133333,0.423225,2.0,0.1,6.48,397,0.409965
37500,8.973333333333333,1,21,1.19779416667,0.4375,2.0,0.1,5.68,398,0.412626833333
37650,8.613333333333333,1,21,1.20622266667,0.423225,2.0,0.1,6.61333333333,399,0.413876833333
37800,7.786666666666667,1,21,1.27449316667,0.4375,2.0,0.1,7.1,400,0.417825333333
37950,6.573333333333333,1,21,1.322567,0.423225,2.0,0.1,6.81333333333,401,0.416508666667
38100,6.8933333333333335,1,21,1.34573683333,0.4375,2.0,0.1,6.71333333333,402,0.416508666667
38250,7.293333333333333,1,21,1.29480133333,0.423225,2.0,0.1,6.78666666667,403,0.420362
38400,6.8533333333333335,1,21,1.36110066667,0.413225,2.0,0.1,6.46,404,0.419215333333
38550,7.213333333333333,1,21,1.32419466667,0.235725,2.0,0.1,7.22,405,0.419178666667
38700,7.7,1,21,1.2383605,0.595225,2.0,0.1,7.10666666667,406,0.419075333333
38850,7.673333333333333,1,21,1.300363,0.4375,2.0,0.1,6.66,407,0.419008666667
39000,8.206666666666667,1,21,1.24122816667,0.4375,2.0,0.1,6.89333333333,408,0.417596833333
39150,9.36,1,21,1.19124016667,0.595225,2.0,0.1,6.66,409,0.417596833333
39300,7.6866666666666665,1,21,1.27616783333,0.407725,2.0,0.1,6.57333333333,410,0.4188835
39450,6.9,1,21,1.33467566667,0.595225,2.0,0.1,6.72,411,0.4176335
39600,6.413333333333333,1,21,1.326241,0.407725,2.0,0.1,6.53333333333,412,0.407018333333
39750,6.84,1,21,1.3504915,0.595225,2.0,0.1,6.62,413,0.405673166667
39900,7.1,1,21,1.2704165,0.4375,2.0,0.1,7.18,414,0.4032765
40050,6.333333333333333,1,21,1.3189855,0.4375,2.0,0.1,6.92,415,0.4045265
40200,5.96,1,21,1.34132,0.595225,2.0,0.1,7.02,416,0.407129833333
40350,7.28,1,21,1.276555,0.423225,2.0,0.1,6.99333333333,417,0.408379833333
40500,7.173333333333333,1,21,1.27989333333,0.595225,2.0,0.1,7.20666666667,418,0.408313166667
40650,7.046666666666667,1,21,1.31604266667,0.595225,2.0,0.1,6.06,419,0.404468
40800,7.133333333333334,1,21,1.348156,0.423225,2.0,0.1,6.83333333333,420,0.4034165
40950,7.173333333333333,1,21,1.28612133333,0.595225,2.0,0.1,6.71333333333,421,0.402129833333
41100,7.506666666666667,1,21,1.236279,0.235725,2.0,0.1,6.08666666667,422,0.403284666667
41250,7.3,1,21,1.22477683333,0.423225,2.0,0.1,6.69333333333,423,0.4031895
41400,6.553333333333334,1,21,1.3581265,0.423225,2.0,0.1,6.7,424,0.4019395
41550,7.153333333333333,1,21,1.29288933333,0.423225,2.0,0.1,6.94,425,0.4019395
